opencpnName,category,matchKind,esriName,opencpnColorRefs,opencpnDayColors,opencpnBitmap,matchReason
"TOWERS87","POINT","UNRESOLVED","","ADEPMDBCHBLKCCHWHTDCHGRNECHREDFCHGRF","","rastersymbols-day.png:663,778,14x26@6,22","no exact/direct/semantic ESRI match; generic category fallback disabled"
"BCNTOW85","POINT","SEMANTIC_TOKEN","Q83_Beacon_submerged_rock.svg","ADEPMDBCHBLKCUINFGDDEPDW","","rastersymbols-day.png:687,778,15x18@7,14","semantic token match for BCNTOW"
"TOWERS89","POINT","UNRESOLVED","","ADEPMDBCHBLKCCHGRNDCHGRNECHREDFCHGRF","","rastersymbols-day.png:712,778,14x26@6,22","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PILBOP04","POINT","CUSTOM_SYMBOL_MAP","T1_pilot_boarding_place.svg","ADEPMDBCHBLKCDEPMDDCHMGD","","rastersymbols-day.png:787,778,17x17@8,8","CustomSymbolMap object rule for PILBOP"
"BCNGEN80","POINT","SEMANTIC_TOKEN","Q83_Beacon_submerged_rock.svg","ADEPMDBCHBLKCCHCOR","","rastersymbols-day.png:862,778,10x18@4,15","semantic token match for BCNGEN"
"BCNSTK79","POINT","SEMANTIC_TOKEN","Q83_Beacon_submerged_rock.svg","ADEPMDBCHBLKCCHREDDCHWHTECHGRN","","rastersymbols-day.png:882,778,10x18@4,15","semantic token match for BCNSTK"
"BCNSTK80","POINT","SEMANTIC_TOKEN","Q83_Beacon_submerged_rock.svg","ADEPMDBCHBLKCCHGRNDCHWHTECHRED","","rastersymbols-day.png:900,778,10x18@4,15","semantic token match for BCNSTK"
"TOPMAR99","POINT","CUSTOM_SYMBOL_MAP","Q9_Arrow.svg","ADEPMDBCHBLKCCHREDDCHYLW","","rastersymbols-day.png:918,778,15x11@7,22","CustomSymbolMap object rule for TOPMAR"
"BOYCAN80","POINT","SEMANTIC_TOKEN","Q22a_Spherical_buoy.svg","ADEPMDBCHBLKCCHREDDCHWHT","","rastersymbols-day.png:943,778,19x15@9,11","semantic token match for BOYCAN"
"BCNSTK08","POINT","SEMANTIC_TOKEN","Q83_Beacon_submerged_rock.svg","ADEPMDBCHBLKCCHYLW","","rastersymbols-day.png:972,778,8x16@3,13","semantic token match for BCNSTK"
"BCNSTK81","POINT","SEMANTIC_TOKEN","Q83_Beacon_submerged_rock.svg","ADEPMDBCHBLKCCHGRNDCHWHT","","rastersymbols-day.png:989,778,10x18@4,15","semantic token match for BCNSTK"
"BOYCON63","POINT","SEMANTIC_TOKEN","Q20a_Conical_buoy.svg","ADEPMDBCHBLKCCHRED","","rastersymbols-day.png:1008,778,19x16@9,12","semantic token match for BOYCON"
"BOYCON65","POINT","SEMANTIC_TOKEN","Q20a_Conical_buoy.svg","ADEPMDBCHBLKCCHGRNDCHWHT","","rastersymbols-day.png:1037,778,19x16@9,12","semantic token match for BOYCON"
"BOYMOR31","POINT","SEMANTIC_TOKEN","Q22a_Spherical_buoy.svg","ADEPMDBCHBLKCCHWHT","","rastersymbols-day.png:1066,778,19x15@9,11","semantic token match for BOYMOR"
"NOTBRD12","POINT","UNRESOLVED","","ADEPMDBCHBLKCCHYLW","","rastersymbols-day.png:1095,778,12x18@5,15","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TOWERS63","POINT","UNRESOLVED","","ADEPMDBCHBLK","","rastersymbols-day.png:1117,778,14x26@6,22","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LITFLT61","POINT","CUSTOM_SYMBOL_MAP","Q30_Light_float.svg","ADEPMDBCHBLKCCHGRN","","rastersymbols-day.png:1141,778,31x14@15,9","CustomSymbolMap object rule for LITFLT"
"LITFLT10","POINT","CUSTOM_SYMBOL_MAP","Q30_Light_float.svg","ADEPMDBCHBLKCCHREDDCHWHT","","rastersymbols-day.png:1182,778,31x14@15,9","CustomSymbolMap object rule for LITFLT"
"TOWERS69","POINT","UNRESOLVED","","ADEPMDBCHBLKCCHWHTDCHBLKECHYLWFCHGRN","","rastersymbols-day.png:1223,778,14x26@6,22","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TOWERS68","POINT","UNRESOLVED","","ADEPMDBCHBLKCCHWHTDCHBLKECHYLWFCHGRN","","rastersymbols-day.png:1247,778,14x26@6,22","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TOWERS70","POINT","UNRESOLVED","","ADEPMDBCHBLKCCHWHTDCHBLKECHYLWFCHGRN","","rastersymbols-day.png:1271,778,14x26@6,22","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TOWERS71","POINT","UNRESOLVED","","ADEPMDBCHBLKCCHWHTDCHBLKECHYLWFCHGRN","","rastersymbols-day.png:1295,778,14x26@6,22","no exact/direct/semantic ESRI match; generic category fallback disabled"
"BCNSTK77","POINT","SEMANTIC_TOKEN","Q83_Beacon_submerged_rock.svg","ADEPMDBCHBLKCCHGRNDCHWHT","","rastersymbols-day.png:1319,778,8x16@3,13","semantic token match for BCNSTK"
"BCNTOW73","POINT","SEMANTIC_TOKEN","Q83_Beacon_submerged_rock.svg","ADEPMDBCHBLKCRADHIDCHWHTECHRED","","rastersymbols-day.png:1337,778,15x18@7,14","semantic token match for BCNTOW"
"TOWERS90","POINT","UNRESOLVED","","ADEPMDBCHBLKCCHWHTDCHGRNECHREDFCHGRF","","rastersymbols-day.png:1362,778,14x26@6,22","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TOWERS91","POINT","UNRESOLVED","","ADEPMDBCHBLKCCHWHTDCHGRNECHREDFCHGRF","","rastersymbols-day.png:1386,778,14x26@6,22","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TOWERS92","POINT","UNRESOLVED","","ADEPMDBCHBLKCCHWHTDCHBLKECHYLWFCHGRN","","rastersymbols-day.png:1410,778,14x26@6,22","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TOWERS93","POINT","UNRESOLVED","","ADEPMDBCHBLKCCHWHTDCHBLKECHYLWFCHGRNGCHGRF","","rastersymbols-day.png:1434,778,14x26@6,22","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TOWERS94","POINT","UNRESOLVED","","ADEPMDBCHBLKCCHWHTDCHBLKECHYLWFCHGRNGCHGRF","","rastersymbols-day.png:10,814,14x26@6,22","no exact/direct/semantic ESRI match; generic category fallback disabled"
"BCNTOW86","POINT","SEMANTIC_TOKEN","Q83_Beacon_submerged_rock.svg","ADEPMDBCHBLKCCHYLWDCHWHT","","rastersymbols-day.png:34,814,15x18@7,14","semantic token match for BCNTOW"
"BCNTOW87","POINT","SEMANTIC_TOKEN","Q83_Beacon_submerged_rock.svg","ADEPMDBCHBLKCCHYLWDCHWHT","","rastersymbols-day.png:59,814,15x18@7,14","semantic token match for BCNTOW"
"BCNTOW88","POINT","SEMANTIC_TOKEN","Q83_Beacon_submerged_rock.svg","ADEPMDBCHBLKCCHYLWDCHWHT","","rastersymbols-day.png:84,814,15x18@7,14","semantic token match for BCNTOW"
"BCNTOW89","POINT","SEMANTIC_TOKEN","Q83_Beacon_submerged_rock.svg","ADEPMDBCHBLKCCHYLWDCHWHT","","rastersymbols-day.png:109,814,15x18@7,14","semantic token match for BCNTOW"
"BCNTOW90","POINT","SEMANTIC_TOKEN","Q83_Beacon_submerged_rock.svg","ADEPMDBCHBLKCCHYLWDCHWHTECHBRN","","rastersymbols-day.png:134,814,15x18@7,14","semantic token match for BCNTOW"
"BCNTOW91","POINT","SEMANTIC_TOKEN","Q83_Beacon_submerged_rock.svg","ADEPMDBCHBLKCCHYLWDCHWHTECHBRN","","rastersymbols-day.png:159,814,15x18@7,14","semantic token match for BCNTOW"
"TOPSHP11","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHWHTECHCOR","","rastersymbols-day.png:184,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP12","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHWHTECHRED","","rastersymbols-day.png:209,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP13","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHCORDCHBLK","","rastersymbols-day.png:234,814,13x34@6,31","semantic token match for TOPSHP"
"TOPSHP14","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHTECHGRN","","rastersymbols-day.png:257,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP17","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHWHTECHCOR","","rastersymbols-day.png:282,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP16","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHWHTECHRED","","rastersymbols-day.png:307,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP21","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHT","","rastersymbols-day.png:332,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP22","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHT","","rastersymbols-day.png:357,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP23","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHT","","rastersymbols-day.png:382,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP24","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHTECHGRN","","rastersymbols-day.png:407,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP28","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHTECHGRN","","rastersymbols-day.png:432,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP34","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHCORDCHWHTECHGRN","","rastersymbols-day.png:457,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP32","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHTECHGRN","","rastersymbols-day.png:482,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP42","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHTECHGRN","","rastersymbols-day.png:507,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP44","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHYLWDCHWHTECHGRNFCHYLW","","rastersymbols-day.png:532,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP47","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHTECHGRNFCHYLW","","rastersymbols-day.png:557,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP48","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHTECHGRNFCHYLW","","rastersymbols-day.png:582,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP51","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHWHT","","rastersymbols-day.png:607,814,17x16@8,27","semantic token match for TOPSHP"
"TOPSHP58","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHWHTECHRED","","rastersymbols-day.png:634,814,17x16@8,27","semantic token match for TOPSHP"
"TOPSHP61","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHCORECHWHT","","rastersymbols-day.png:661,814,17x16@8,27","semantic token match for TOPSHP"
"TOPSHP62","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHWHTECHCOR","","rastersymbols-day.png:688,814,17x16@8,27","semantic token match for TOPSHP"
"TOPSHP65","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHWHTECHRED","","rastersymbols-day.png:715,814,17x16@8,27","semantic token match for TOPSHP"
"TOPSHP63","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHWHTECHRED","","rastersymbols-day.png:742,814,17x16@8,27","semantic token match for TOPSHP"
"TOPSHP64","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHWHTECHRED","","rastersymbols-day.png:769,814,17x16@8,27","semantic token match for TOPSHP"
"TOPSHP69","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHWHTECHREDFCHRED","","rastersymbols-day.png:796,814,17x16@8,27","semantic token match for TOPSHP"
"TOPSHP19","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHYLWECHRED","","rastersymbols-day.png:823,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP20","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHWHTECHRED","","rastersymbols-day.png:848,814,15x15@7,26","semantic token match for TOPSHP"
"BCNLAT24","POINT","CUSTOM_SYMBOL_MAP","Q90_Stake_pole.svg","ADEPMDBCHBLKDCHGRNCCHRED","","rastersymbols-day.png:873,814,8x22@4,11","CustomSymbolMap object rule for BCNLAT"
"TOPSHP25","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHTECHCOR","","rastersymbols-day.png:891,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP67","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHWHTECHREDFCHCOR","","rastersymbols-day.png:916,814,17x16@8,27","semantic token match for TOPSHP"
"TOPSHP29","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHTECHGRN","","rastersymbols-day.png:943,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP30","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHTECHGRNFCHYLW","","rastersymbols-day.png:968,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP15","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHWHTECHREDFCHYLW","","rastersymbols-day.png:993,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP43","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHTECHGRNFCHYLW","","rastersymbols-day.png:1018,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP50","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHTECHGRNFCHYLW","","rastersymbols-day.png:1043,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP70","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHYLWDCHWHTECHRED","","rastersymbols-day.png:1068,814,17x16@8,27","semantic token match for TOPSHP"
"TOPSHP35","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHTECHYLW","","rastersymbols-day.png:1095,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP10","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHWHTECHYLW","","rastersymbols-day.png:1120,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP09","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHWHTECHRED","","rastersymbols-day.png:1145,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP71","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHWHTECHREDFCHCOR","","rastersymbols-day.png:1170,814,17x16@8,27","semantic token match for TOPSHP"
"TOPSHP31","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHTECHCOR","","rastersymbols-day.png:1197,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP55","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHCORDCHWHT","","rastersymbols-day.png:1222,814,17x16@8,27","semantic token match for TOPSHP"
"BOYCAN65","POINT","SEMANTIC_TOKEN","Q22a_Spherical_buoy.svg","ADEPMDBCHBLKCCHWHT","","rastersymbols-day.png:1249,814,19x15@9,11","semantic token match for BOYCAN"
"TOPSHPA9","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHT","","rastersymbols-day.png:1278,814,13x34@6,31","semantic token match for TOPSHPA"
"TOPMAR98","POINT","CUSTOM_SYMBOL_MAP","Q9_Arrow.svg","ADEPMDBCHBLKCCHGRNDCHWHTECHREDFCHCOR","","rastersymbols-day.png:1301,814,17x16@8,27","CustomSymbolMap object rule for TOPMAR"
"TOPSHP36","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHTECHCOR","","rastersymbols-day.png:1328,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP37","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHTECHGRN","","rastersymbols-day.png:1353,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP41","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCSCLBRDCHWHTECHGRN","","rastersymbols-day.png:1378,814,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP73","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHWHTECHRED","","rastersymbols-day.png:1403,814,17x16@8,27","semantic token match for TOPSHP"
"TOPSHP72","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHWHTECHRED","","rastersymbols-day.png:1430,814,17x16@8,27","semantic token match for TOPSHP"
"BOYCAN81","POINT","SEMANTIC_TOKEN","Q22a_Spherical_buoy.svg","ADEPMDBCHBLKCCHWHTDCHCOR","","rastersymbols-day.png:10,858,19x15@9,11","semantic token match for BOYCAN"
"TOPSHP74","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHWHTECHRED","","rastersymbols-day.png:39,858,17x16@8,27","semantic token match for TOPSHP"
"TOPSHP92","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHWHTDCHRED","","rastersymbols-day.png:66,858,13x34@6,31","semantic token match for TOPSHP"
"TOPSHP90","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHT","","rastersymbols-day.png:89,858,13x34@6,31","semantic token match for TOPSHP"
"TOPSHP91","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHT","","rastersymbols-day.png:112,858,13x34@6,31","semantic token match for TOPSHP"
"TOPSHP93","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHWHTDCHGRN","","rastersymbols-day.png:135,858,13x34@6,31","semantic token match for TOPSHP"
"TOPSHP94","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHWHTDCHRED","","rastersymbols-day.png:158,858,13x34@6,31","semantic token match for TOPSHP"
"TOPSHP95","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHWHTDCHWHT","","rastersymbols-day.png:181,858,13x34@6,31","semantic token match for TOPSHP"
"TOPSHP96","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHTECHYLW","","rastersymbols-day.png:204,858,13x34@6,31","semantic token match for TOPSHP"
"TOPSHP76","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHWHTECHRED","","rastersymbols-day.png:227,858,17x16@8,27","semantic token match for TOPSHP"
"TOPSHP97","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHYLWDCHBLK","","rastersymbols-day.png:254,858,13x34@6,31","semantic token match for TOPSHP"
"TOPSHP85","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKDNODTACNODTAECHREDFCHWHT","","rastersymbols-day.png:277,858,17x33@8,30","semantic token match for TOPSHP"
"TOPSHP86","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKDNODTACNODTAECHWHTFCHRED","","rastersymbols-day.png:304,858,17x33@8,30","semantic token match for TOPSHP"
"TOPSHP01","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHTECHCOR","","rastersymbols-day.png:331,858,15x15@7,26","semantic token match for TOPSHP"
"TOPSHP84","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKDNODTACNODTAECHCORFCHWHT","","rastersymbols-day.png:356,858,17x33@8,30","semantic token match for TOPSHP"
"TOPSHP77","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHWHTECHBLK","","rastersymbols-day.png:383,858,17x16@8,27","semantic token match for TOPSHP"
"TOPSHP99","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHWHTDCHBLK","","rastersymbols-day.png:410,858,13x34@6,31","semantic token match for TOPSHP"
"TOPSHP89","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKDNODTACNODTAECHREDFCHWHT","","rastersymbols-day.png:433,858,17x33@8,30","semantic token match for TOPSHP"
"TOPSHP83","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKDNODTACNODTAECHCORFCHWHT","","rastersymbols-day.png:460,858,17x33@8,30","semantic token match for TOPSHP"
"TOPSHPA1","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHBLKDCHWHT","","rastersymbols-day.png:487,858,13x34@6,31","semantic token match for TOPSHPA"
"TOPSHP82","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKDNODTACNODTAECHCORFCHBLK","","rastersymbols-day.png:510,858,17x33@8,30","semantic token match for TOPSHP"
"TOPSHPA0","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHBLK","","rastersymbols-day.png:537,858,13x34@6,31","semantic token match for TOPSHPA"
"TOPSHPB0","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHWHTDCHRED","","rastersymbols-day.png:560,858,13x34@6,31","semantic token match for TOPSHPB"
"TOPSHPA2","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHGRN","","rastersymbols-day.png:583,858,13x34@6,31","semantic token match for TOPSHPA"
"TOPSHPA3","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHGRN","","rastersymbols-day.png:606,858,13x34@6,31","semantic token match for TOPSHPA"
"TOPSHPA4","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHT","","rastersymbols-day.png:629,858,13x34@6,31","semantic token match for TOPSHPA"
"TOPSHP81","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKDNODTACNODTAECHCORFCHBLK","","rastersymbols-day.png:652,858,17x33@8,30","semantic token match for TOPSHP"
"TOPSHPD1","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHTECHCOR","","rastersymbols-day.png:679,858,15x15@7,26","semantic token match for TOPSHPD"
"TOPSHPA5","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHWHTDCHBLK","","rastersymbols-day.png:704,858,13x34@6,31","semantic token match for TOPSHPA"
"TOPSHPA6","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHT","","rastersymbols-day.png:727,858,13x34@6,31","semantic token match for TOPSHPA"
"TOPSHP05","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHCORDCHWHTECHYLW","","rastersymbols-day.png:750,858,15x15@7,26","semantic token match for TOPSHP"
"TOPSHPA7","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHRED","","rastersymbols-day.png:775,858,13x34@6,31","semantic token match for TOPSHPA"
"TOPSHPA8","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHBLK","","rastersymbols-day.png:798,858,13x34@6,31","semantic token match for TOPSHPA"
"TOPSHP08","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHGRNDCHWHTECHREDFCHYLW","","rastersymbols-day.png:821,858,15x15@7,26","semantic token match for TOPSHP"
"TOPSHQ19","POINT","UNRESOLVED","","ADEPMDBCHBLKCCHREDDCHWHTECHGRN","","rastersymbols-day.png:846,858,15x15@7,26","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TOPSHQ21","POINT","UNRESOLVED","","ADEPMDBCHBLKCCHWHTDCHRED","","rastersymbols-day.png:871,858,13x34@6,31","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TOPSHQ20","POINT","UNRESOLVED","","ADEPMDBCHBLKDNODTACNODTAECHCORFCHWHT","","rastersymbols-day.png:894,858,17x33@8,30","no exact/direct/semantic ESRI match; generic category fallback disabled"
